stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9022050000230013,Karlskrona Centralstation,56.166527,15.585256,0,230.0,1
9022050000231008,Habo station,57.90647,14.076891,0,231.0,2
9022050000231012,Habo station,57.906408,14.076894,0,231.0,3
9022050000232008,Vaggeryd station,57.49851,14.145825,0,232.0,J
9022050000233001,Tanum station,58.713626,11.295754,0,233.0,1
9022050000233002,Tanum station,58.713585,11.295569,0,233.0,2
9022050000235008,Lessebo station,56.750001,15.258952,0,235.0,1
9022050000238001,Rävlanda station,57.654451,12.500177,0,238.0,1
9022050000238002,Rävlanda station,57.654406,12.500197,0,238.0,2
9022050000239005,Vindeln Resecentrum,64.20288,19.71269,0,239.0,*
9022050000241001,Vänersborg central,58.37757,12.318426,0,241.0,1
9022050000241002,Vänersborg central,58.377524,12.318396,0,241.0,2
9022050000242043,Timrå jvg,62.4864,17.33055,0,242.0,*
9022050000244002,Storvik station,60.582126,16.534949,0,244.0,1
9022050000245001,Ljung station,57.986704,13.053399,0,245.0,1
9022050000245002,Ljung station,57.986712,13.053314,0,245.0,2
9022050000250049,Växjö station,56.876673,14.804773,0,250.0,1
9022050000250050,Växjö station,56.87653,14.806073,0,250.0,4bc
9022050000250054,Växjö station,56.876387,14.806093,0,250.0,4b
9022050000250062,Växjö station,56.876611,14.806022,0,250.0,1b
9022050000250063,Växjö station,56.876603,14.806186,0,250.0,1c
9022050000250067,Växjö station,56.876778,14.806788,0,250.0,*
9022050000252003,Hok station,57.5141,14.274284,0,252.0,J
9022050000253049,Härnösand Central,62.63519,17.92864,0,253.0,*
9022050000254003,Gällivare C/Resecentrum,67.13332488572043,20.65107450057759,0,254.0,1a
9022050000254013,Gällivare C/Resecentrum,67.133535,20.651306,0,254.0,*
9022050000258007,Markaryd station,56.458713,13.593602,0,258.0,2
9022050000260006,Eslöv station,55.837448,13.305171,0,260.0,*
9022050000260007,Eslöv station,55.837322,13.304716,0,260.0,1
9022050000260009,Eslöv station,55.837526,13.305054,0,260.0,3
9022050000260010,Eslöv station,55.837485,13.305232,0,260.0,4
9022050000260011,Eslöv station,55.837437,13.305522,0,260.0,5
9022050000265006,Nattavaara Station,66.7539,20.95084,0,265.0,*
9022050000266003,Fagersta Central,59.99067,15.81538,0,266.0,T
9022050000268004,Murjek Järnvägsstation,66.48414,20.88071,0,268.0,*
9022050000271003,Derome,57.230729,12.320166,0,271.0,1
9022050000272001,Sandared station,57.709693,12.790703,0,272.0,1
