,route_id,service_id,trip_id,trip_headsign,trip_short_name
29326,1313000000160,007578,23130000010520,Arboga station,
29327,1313000000160,002753,23130000010521,Arboga station,
29328,1313000000162,007578,23130000010522,Arboga station,
29329,1313000000162,002753,23130000010523,Arboga station,
29330,1313000000162,002597,23130000010524,Arboga station,
29331,1313000000162,000799,23130000010525,Arboga station,
29332,1313000000162,002601,23130000010526,Arboga station,
29333,1313000000150,007578,23130000010527,Arboga station,
29334,1313000000150,002753,23130000010528,Arboga station,
29335,1313000000151,002753,23130000010529,Arboga station,
29336,1313000000156,000675,23130000010530,Arboga station,
29337,1313000000151,007585,23130000010531,Arboga station,
29338,1313000000172,007578,23130000010532,Arboga station,
29339,1313000000172,002753,23130000010533,Arboga station,
29340,1313000000175,000025,23130000010534,Eskilstuna Centralstation,
29341,1313000000163,003815,23130000010535,Örebro Centralstation,
29342,1313000000176,000005,23130000010536,Örebro Södra station,
29343,1313000000176,000057,23130000010537,Örebro Södra station,
29344,1313000000157,007587,23130000010538,Eskilstuna Centralstation,
29345,1313000000157,000057,23130000010539,Eskilstuna Centralstation,
29346,1313000000177,007588,23130000010540,Stockholm Centralstation,
29347,1313000000177,000057,23130000010541,Stockholm Centralstation,
29348,1313000000213,000057,23130000010967,Stockholm Centralstation,
29349,1313000000213,000005,23130000010542,Stockholm Centralstation,
29350,1313000000178,007588,23130000010543,Stockholm Centralstation,
29351,1313000000178,000057,23130000010544,Stockholm Centralstation,
29352,1313000000183,000494,23130000010545,Uppsala Centralstation,
29353,1313000000184,000494,23130000010546,Uppsala Centralstation,
29354,1313000000179,000495,23130000010547,Uppsala Centralstation,
29355,1313000000180,000495,23130000010548,Uppsala Centralstation,
29356,1313000000185,000502,23130000010549,Uppsala Centralstation,
29357,1313000000186,000502,23130000010550,Uppsala Centralstation,
29358,1313000000182,000502,23130000010551,Uppsala Centralstation,
29359,1313000000183,007589,23130000010552,Uppsala Centralstation,
29360,1313000000184,007589,23130000010553,Uppsala Centralstation,
29361,1313000000181,007590,23130000010554,Uppsala Centralstation,
29362,1313000000185,007591,23130000010555,Uppsala Centralstation,
29363,1313000000186,007591,23130000010556,Uppsala Centralstation,
29364,1313000000182,007591,23130000010557,Uppsala Centralstation,
29365,1313000000179,007592,23130000010558,Uppsala Centralstation,
29366,1313000000180,007592,23130000010559,Uppsala Centralstation,
29367,1313000000179,000685,23130000010560,Uppsala Centralstation,
29368,1313000000180,000685,23130000010561,Uppsala Centralstation,
29369,1313000000187,000685,23130000010562,Uppsala Centralstation,
29370,1313000000181,000057,23130000010563,Uppsala Centralstation,
29371,1313000000187,000494,23130000010564,Uppsala Centralstation,
29372,1313000000187,000495,23130000010565,Uppsala Centralstation,
29373,1313000000183,001219,23130000010566,Uppsala Centralstation,
29374,1313000000184,001219,23130000010567,Uppsala Centralstation,
29375,1313000000187,001219,23130000010568,Uppsala Centralstation,
29376,1313000000183,000688,23130000010569,Uppsala Centralstation,
29377,1313000000187,000688,23130000010570,Uppsala Centralstation,
29378,1313000000188,000688,23130000010571,Uppsala Centralstation,
29379,1313000000187,007593,23130000010572,Uppsala Centralstation,
29380,1313000000185,002753,23130000010573,Uppsala Centralstation,
29381,1313000000186,002753,23130000010574,Uppsala Centralstation,
29382,1313000000182,002753,23130000010575,Uppsala Centralstation,
29383,1313000000181,000424,23130000010576,Uppsala Centralstation,
29384,1313000000187,007594,23130000010577,Uppsala Centralstation,
29385,1313000000185,007595,23130000010578,Uppsala Centralstation,
29386,1313000000186,007595,23130000010579,Uppsala Centralstation,
29387,1313000000182,007595,23130000010580,Uppsala Centralstation,
29388,1313000000179,000433,23130000010581,Uppsala Centralstation,
29389,1313000000180,000433,23130000010582,Uppsala Centralstation,
29390,1313000000187,000433,23130000010583,Uppsala Centralstation,
29391,1313000000184,000688,23130000010584,Uppsala Centralstation,
29392,1313000000188,007596,23130000010585,Uppsala Centralstation,
29393,1313000000188,000444,23130000010586,Uppsala Centralstation,
29394,1313000000188,001113,23130000010587,Uppsala Centralstation,
29395,1313000000188,000494,23130000010588,Uppsala Centralstation,
29396,1313000000188,000731,23130000010589,Uppsala Centralstation,
29397,1313000000188,000135,23130000010590,Uppsala Centralstation,
29398,1313000000188,000787,23130000010591,Uppsala Centralstation,
29399,1313000000189,000057,23130000010592,Uppsala Centralstation,
29400,1313000000189,000005,23130000010593,Uppsala Centralstation,
29401,1313000000185,000057,23130000010594,Uppsala Centralstation,
29402,1313000000185,002305,23130000010595,Uppsala Centralstation,
29403,1313000000185,002267,23130000010596,Uppsala Centralstation,
29404,1313000000185,007598,23130000010597,Uppsala Centralstation,
29405,1313000000185,000201,23130000010598,Uppsala Centralstation,
29406,1313000000185,002589,23130000010599,Uppsala Centralstation,
29407,1313000000185,001138,23130000010600,Uppsala Centralstation,
29408,1313000000185,000365,23130000010601,Uppsala Centralstation,
29409,1313000000185,000847,23130000010602,Uppsala Centralstation,
29410,1313000000185,005420,23130000010603,Uppsala Centralstation,
29411,1313000000185,001207,23130000010604,Uppsala Centralstation,
29412,1313000000185,001130,23130000010605,Uppsala Centralstation,
29413,1313000000191,000685,23130000010606,Uppsala Centralstation,
29414,1313000000183,000685,23130000010607,Uppsala Centralstation,
29415,1313000000186,000057,23130000010608,Uppsala Centralstation,
29416,1313000000191,000057,23130000010609,Uppsala Centralstation,
29417,1313000000180,000688,23130000010610,Uppsala Centralstation,
29418,1313000000191,000444,23130000010611,Uppsala Centralstation,
29419,1313000000191,000494,23130000010612,Uppsala Centralstation,
29420,1313000000179,000494,23130000010613,Uppsala Centralstation,
29421,1313000000180,000494,23130000010614,Uppsala Centralstation,
29422,1313000000191,000495,23130000010615,Uppsala Centralstation,
29423,1313000000183,000495,23130000010616,Uppsala Centralstation,
29424,1313000000190,000502,23130000010617,Uppsala Centralstation,
29425,1313000000186,000005,23130000010618,Uppsala Centralstation,
29426,1313000000179,007589,23130000010619,Uppsala Centralstation,
29427,1313000000180,007589,23130000010620,Uppsala Centralstation,
29428,1313000000190,007591,23130000010621,Uppsala Centralstation,
29429,1313000000183,007592,23130000010622,Uppsala Centralstation,
29430,1313000000191,007593,23130000010623,Uppsala Centralstation,
29431,1313000000191,000315,23130000010624,Uppsala Centralstation,
29432,1313000000191,000787,23130000010625,Uppsala Centralstation,
29433,1313000000191,000135,23130000010626,Uppsala Centralstation,
29434,1313000000191,000688,23130000010627,Uppsala Centralstation,
29435,1313000000191,001944,23130000010628,Uppsala Centralstation,
29436,1313000000191,000528,23130000010629,Uppsala Centralstation,
29437,1313000000179,000688,23130000010630,Uppsala Centralstation,
29438,1313000000190,007595,23130000010631,Uppsala Centralstation,
29439,1313000000191,000433,23130000010632,Uppsala Centralstation,
29440,1313000000183,000433,23130000010633,Uppsala Centralstation,
29441,1313000000191,000005,23130000010634,Uppsala Centralstation,
29442,1313000000192,000005,23130000010635,Uppsala Centralstation,
29443,1313000000192,001130,23130000010636,Uppsala Centralstation,
29444,1313000000192,000057,23130000010637,Uppsala Centralstation,
29445,1313000000184,007592,23130000010638,Uppsala Centralstation,
29446,1313000000184,000495,23130000010639,Uppsala Centralstation,
29447,1313000000184,000433,23130000010640,Uppsala Centralstation,
29448,1313000000184,000685,23130000010641,Uppsala Centralstation,
29449,1313000000190,002753,23130000010642,Uppsala Centralstation,
29450,1313000000179,001219,23130000010643,Uppsala Centralstation,
29451,1313000000180,001219,23130000010644,Uppsala Centralstation,
29452,1313000000194,000502,23130000010645,Uppsala Centralstation,
29453,1313000000194,007591,23130000010646,Uppsala Centralstation,
29454,1313000000192,007593,23130000010647,Uppsala Centralstation,
29455,1313000000192,007594,23130000010648,Uppsala Centralstation,
29456,1313000000192,000494,23130000010649,Uppsala Centralstation,
29457,1313000000192,000495,23130000010650,Uppsala Centralstation,
29458,1313000000192,001219,23130000010651,Uppsala Centralstation,
29459,1313000000192,000433,23130000010652,Uppsala Centralstation,
29460,1313000000192,000685,23130000010653,Uppsala Centralstation,
29461,1313000000192,000688,23130000010654,Uppsala Centralstation,
29462,1313000000195,000730,23130000010655,Uppsala Centralstation,
29463,1313000000195,007599,23130000010656,Uppsala Centralstation,
29464,1313000000195,007591,23130000010657,Uppsala Centralstation,
29465,1313000000196,007591,23130000010658,Uppsala Centralstation,
29466,1313000000195,000502,23130000010659,Uppsala Centralstation,
29467,1313000000196,000502,23130000010660,Uppsala Centralstation,
29468,1313000000184,000057,23130000010661,Uppsala Centralstation,
29469,1313000000195,002753,23130000010662,Uppsala Centralstation,
29470,1313000000195,007590,23130000010663,Uppsala Centralstation,
29471,1313000000195,000424,23130000010664,Uppsala Centralstation,
29472,1313000000195,000057,23130000010665,Uppsala Centralstation,
29473,1313000000193,000367,23130000010666,Uppsala Centralstation,
29474,1313000000193,001933,23130000010667,Uppsala Centralstation,
29475,1313000000193,001837,23130000010668,Uppsala Centralstation,
29476,1313000000193,000722,23130000010669,Uppsala Centralstation,
29477,1313000000184,007590,23130000010670,Uppsala Centralstation,
29478,1313000000193,007594,23130000010671,Uppsala Centralstation,
29479,1313000000184,000424,23130000010672,Uppsala Centralstation,
29480,1313000000193,007600,23130000010673,Uppsala Centralstation,
29481,1313000000197,000502,23130000010674,Uppsala Centralstation,
29482,1313000000197,007601,23130000010675,Uppsala Centralstation,
29483,1313000000197,006245,23130000010676,Uppsala Centralstation,
29484,1313000000197,002751,23130000010677,Uppsala Centralstation,
29485,1313000000190,007590,23130000010678,Uppsala Centralstation,
29486,1313000000179,000057,23130000010679,Uppsala Centralstation,
29487,1313000000190,000424,23130000010680,Uppsala Centralstation,
29488,1313000000190,000057,23130000010681,Uppsala Centralstation,
29489,1313000000198,001219,23130000010682,Uppsala Centralstation,
29490,1313000000198,000433,23130000010683,Uppsala Centralstation,
29491,1313000000198,000424,23130000010684,Uppsala Centralstation,
29492,1313000000198,007602,23130000010685,Uppsala Centralstation,
29493,1313000000198,007603,23130000010686,Uppsala Centralstation,
29494,1313000000198,001135,23130000010687,Uppsala Centralstation,
29495,1313000000198,001110,23130000010688,Uppsala Centralstation,
29496,1313000000198,000502,23130000010689,Uppsala Centralstation,
29497,1313000000198,000057,23130000010690,Uppsala Centralstation,
29498,1313000000198,002753,23130000010691,Uppsala Centralstation,
29499,1313000000179,007590,23130000010692,Uppsala Centralstation,
29500,1313000000179,000424,23130000010693,Uppsala Centralstation,
29501,1313000000196,007595,23130000010694,Uppsala Centralstation,
29502,1313000000196,002753,23130000010695,Uppsala Centralstation,
29503,1313000000194,007595,23130000010696,Uppsala Centralstation,
29504,1313000000194,002753,23130000010697,Uppsala Centralstation,
29505,1313000000199,000502,23130000010698,Uppsala Centralstation,
29506,1313000000199,007591,23130000010699,Uppsala Centralstation,
29507,1313000000199,007595,23130000010700,Uppsala Centralstation,
29508,1313000000199,002753,23130000010701,Uppsala Centralstation,
29509,1313000000193,000494,23130000010702,Uppsala Centralstation,
29510,1313000000193,000391,23130000010703,Uppsala Centralstation,
29511,1313000000193,000008,23130000010704,Uppsala Centralstation,
29512,1313000000193,001219,23130000010705,Uppsala Centralstation,
29513,1313000000193,001163,23130000010706,Uppsala Centralstation,
29514,1313000000193,000688,23130000010707,Uppsala Centralstation,
29515,1313000000193,000314,23130000010708,Uppsala Centralstation,
29516,1313000000193,001112,23130000010709,Uppsala Centralstation,
29517,1313000000193,000495,23130000010710,Uppsala Centralstation,
29518,1313000000193,000730,23130000010711,Uppsala Centralstation,
29519,1313000000193,000685,23130000010712,Uppsala Centralstation,
29520,1313000000212,003815,23130000010713,Eskilstuna Centralstation,
29521,1313000000193,000057,23130000010714,Uppsala Centralstation,
29522,1313000000193,007587,23130000010715,Uppsala Centralstation,
29523,1313000000193,000531,23130000010716,Uppsala Centralstation,
29524,1313000000193,002267,23130000010717,Uppsala Centralstation,
29525,1313000000188,002267,23130000010718,Uppsala Centralstation,
29526,1313000000188,000477,23130000010719,Eskilstuna Centralstation,
29527,1313000000201,000025,23130000010720,Stockholm Centralstation,
29528,1313000000200,000025,23130000010721,Stockholm Centralstation,
29529,1313000000202,001040,23130000010722,Stockholm Centralstation,
29530,1313000000202,003815,23130000010723,Stockholm Centralstation,
29531,1313000000203,000025,23130000010724,Stockholm Centralstation,
29532,1313000000204,000025,23130000010725,Stockholm Centralstation,
29533,1313000000205,003815,23130000010726,Stockholm Centralstation,
29534,1313000000206,000057,23130000010727,Uppsala Centralstation,
29535,1313000000206,000005,23130000010728,Uppsala Centralstation,
29536,1313000000206,001130,23130000010729,Uppsala Centralstation,
29537,1313000000207,000057,23130000010730,Uppsala Centralstation,
29538,1313000000207,000005,23130000010731,Uppsala Centralstation,
